location_name,region,latitude,longitude,timezone,last_updated,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,uv_index,air_quality_PM2.5,air_quality_PM10,day,month,hour,dayofweek
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-12 04:30:00,26.4,Partly cloudy,14.4,1007.0,0.0,85,33,1.0,9.0,15.1,12,9,4,1
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-13 04:15:00,26.2,Clear,13.0,1006.0,0.0,85,8,1.0,7.2,11.0,13,9,4,2
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-14 20:00:00,26.9,Partly cloudy,11.5,1007.0,0.0,81,32,1.0,8.3,18.3,14,9,20,3
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-15 04:15:00,25.9,Patchy rain possible,11.9,1006.0,0.1,85,60,1.0,11.5,20.1,15,9,4,4
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-16 04:15:00,26.6,Light rain shower,18.7,1005.0,0.5,84,81,1.0,6.8,7.9,16,9,4,5
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-17 04:00:00,26.0,Light rain shower,19.1,1004.0,1.3,87,65,1.0,8.6,10.3,17,9,4,6
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-18 04:15:00,25.9,Light rain shower,17.6,1003.0,1.07,88,67,1.0,5.5,7.3,18,9,4,0
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-19 04:00:00,26.0,Light rain shower,19.8,1005.0,1.49,87,60,1.0,7.3,9.9,19,9,4,1
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-20 04:00:00,26.1,Light rain shower,15.5,1006.0,1.52,89,65,1.0,10.2,14.0,20,9,4,2
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-21 04:00:00,25.9,Patchy rain possible,12.2,1007.0,0.09,90,61,1.0,17.7,22.6,21,9,4,3
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-22 04:00:00,26.5,Light rain shower,10.8,1007.0,0.3,87,78,1.0,34.8,42.5,22,9,4,4
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-23 03:45:00,26.0,Patchy rain possible,10.4,1007.0,0.05,90,55,1.0,22.8,28.4,23,9,3,5
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-24 04:00:00,25.3,Light rain shower,7.6,1008.0,0.65,92,51,1.0,5.8,8.3,24,9,4,6
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-25 03:45:00,25.9,Patchy rain possible,4.7,1007.0,0.24,84,80,1.0,5.0,10.5,25,9,3,0
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-26 03:45:00,25.8,Partly cloudy,4.0,1007.0,0.0,85,55,1.0,116.7,134.3,26,9,3,1
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-27 03:45:00,25.6,Patchy rain possible,6.8,1007.0,0.78,88,84,1.0,30.6,54.8,27,9,3,2
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-28 03:30:00,25.9,Patchy rain possible,9.0,1006.0,0.01,87,54,1.0,17.8,19.7,28,9,3,3
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-29 04:15:00,27.0,Patchy rain possible,6.1,1004.0,0.01,85,72,1.0,93.8,95.5,29,9,4,4
Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-30 03:15:00,26.6,Partly cloudy,4.3,1004.0,0.0,88,55,1.0,97.7,101.0,30,9,3,5
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-08-29 10:45:00,29.3,Sunny,25.6,1007.0,0.0,55,6,7.0,8.9,14.6,29,8,10,1
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-08-30 09:00:00,28.5,Partly cloudy,22.7,1009.0,0.0,65,45,7.0,14.3,44.5,30,8,9,2
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-08-31 05:30:00,25.5,Clear,12.2,1007.0,0.0,70,3,1.0,14.6,24.8,31,8,5,3
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-01 05:15:00,27.0,Clear,11.5,1007.0,0.0,61,13,1.0,10.6,22.6,1,9,5,4
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-02 05:30:00,26.7,Clear,11.5,1007.0,0.0,63,10,1.0,11.7,23.7,2,9,5,5
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-03 05:15:00,25.9,Clear,14.4,1006.0,0.0,66,0,1.0,8.3,17.9,3,9,5,6
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-04 05:15:00,26.2,Clear,16.2,1004.0,0.0,64,5,1.0,7.7,15.9,4,9,5,0
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-05 05:00:00,26.4,Clear,10.8,1005.0,0.0,58,7,1.0,6.8,14.0,5,9,5,1
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-06 05:00:00,27.8,Clear,7.2,1004.0,0.0,52,7,1.0,7.9,15.9,6,9,5,2
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-07 04:45:00,29.9,Cloudy,14.0,1003.0,0.0,48,79,1.0,8.2,16.5,7,9,4,3
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-08 04:30:00,28.6,Clear,10.8,1002.0,0.0,61,24,1.0,20.3,23.6,8,9,4,4
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-09 04:30:00,29.5,Partly cloudy,6.8,1001.0,0.0,61,43,1.0,12.0,14.2,9,9,4,5
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-10 04:30:00,27.8,Clear,10.8,1001.0,0.0,66,5,1.0,29.8,64.3,10,9,4,6
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-11 04:30:00,26.6,Clear,23.4,1001.0,0.0,73,5,1.0,42.5,219.8,11,9,4,0
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-12 04:30:00,26.1,Clear,25.2,1002.0,0.0,72,15,1.0,28.7,142.8,12,9,4,1
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-13 04:15:00,26.3,Clear,24.8,1003.0,0.0,72,23,1.0,23.7,119.5,13,9,4,2
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-14 20:00:00,29.7,Clear,21.2,1003.0,0.0,62,20,1.0,7.5,14.8,14,9,20,3
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-15 04:15:00,25.7,Patchy rain possible,10.1,1003.0,0.1,82,82,1.0,16.6,25.9,15,9,4,4
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-16 04:15:00,27.0,Patchy rain possible,6.1,1003.0,0.4,75,88,1.0,4.3,8.1,16,9,4,5
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-17 04:15:00,25.5,Light rain shower,5.4,1000.0,1.0,88,55,1.0,16.8,25.7,17,9,4,6
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-18 04:15:00,25.3,Light rain shower,8.3,998.0,0.15,88,100,1.0,14.5,17.1,18,9,4,0
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-19 04:15:00,25.1,Partly cloudy,11.5,1001.0,0.0,89,57,1.0,5.6,6.3,19,9,4,1
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-20 04:15:00,26.1,Clear,10.1,1004.0,0.0,83,21,1.0,12.8,15.0,20,9,4,2
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-21 04:00:00,27.1,Patchy rain possible,11.9,1005.0,0.01,79,89,1.0,12.1,13.8,21,9,4,3
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-22 04:00:00,28.0,Clear,9.4,1005.0,0.0,75,18,1.0,23.7,29.2,22,9,4,4
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-23 03:45:00,28.0,Patchy rain possible,11.5,1005.0,0.06,76,75,1.0,19.4,23.5,23,9,3,5
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-24 04:00:00,26.7,Patchy rain possible,12.2,1005.0,0.45,82,80,1.0,13.0,21.9,24,9,4,6
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-25 03:45:00,26.8,Clear,11.5,1005.0,0.0,78,11,1.0,6.6,14.8,25,9,3,0
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-26 03:45:00,27.1,Clear,4.0,1006.0,0.0,76,19,1.0,9.8,17.7,26,9,3,1
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-27 03:45:00,28.9,Clear,9.4,1006.0,0.0,63,19,1.0,16.6,26.4,27,9,3,2
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-28 03:30:00,29.5,Clear,6.8,1005.0,0.0,59,12,1.0,22.2,39.7,28,9,3,3
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-29 04:15:00,27.0,Clear,7.9,1006.0,0.0,61,9,1.0,37.3,89.4,29,9,4,4
Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-30 03:15:00,28.2,Clear,7.6,1005.0,0.0,44,6,1.0,44.4,102.8,30,9,3,5
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-08-29 10:45:00,33.0,Sunny,13.7,1005.0,0.0,46,9,8.0,23.8,101.2,29,8,10,1
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-08-30 08:45:00,30.0,Mist,11.2,1008.0,0.0,66,25,8.0,11.0,28.3,30,8,8,2
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-08-31 05:15:00,29.0,Mist,3.6,1007.0,0.0,70,25,1.0,20.7,48.3,31,8,5,3
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-01 05:15:00,29.0,Mist,6.8,1006.0,0.0,79,0,1.0,23.6,56.0,1,9,5,4
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-02 05:15:00,28.4,Clear,11.9,1004.0,0.0,48,6,1.0,17.0,39.9,2,9,5,5
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-03 05:15:00,28.0,Mist,6.8,1004.0,0.0,84,0,1.0,11.6,26.2,3,9,5,6
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-04 05:15:00,28.0,Mist,6.1,1003.0,0.0,79,0,1.0,9.5,21.2,4,9,5,0
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-05 05:00:00,28.0,Mist,11.2,1005.0,0.0,84,0,1.0,100.5,174.2,5,9,5,1
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-06 04:45:00,28.6,Clear,7.6,1003.0,0.0,72,23,1.0,105.2,117.8,6,9,4,2
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-07 04:30:00,28.0,Mist,3.6,1006.0,0.0,74,75,1.0,317.8,362.7,7,9,4,3
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-08 04:30:00,27.0,Mist,9.0,1005.0,0.0,79,75,1.0,90.0,103.2,8,9,4,4
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-09 04:30:00,25.0,Moderate or heavy rain with thunder,11.2,1005.0,1.1,94,100,1.0,44.8,53.7,9,9,4,5
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-10 04:30:00,24.0,Moderate or heavy rain with thunder,11.2,1002.0,0.7,100,100,1.0,22.1,26.5,10,9,4,6
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-11 04:30:00,25.0,Mist,9.0,1002.0,0.1,94,75,1.0,26.8,34.0,11,9,4,0
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-12 04:30:00,26.0,Mist,4.0,1002.0,0.0,94,50,1.0,44.0,50.9,12,9,4,1
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-13 04:15:00,28.0,Mist,6.1,1003.0,0.0,89,50,1.0,48.9,58.3,13,9,4,2
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-14 20:00:00,33.0,Mist,6.8,1003.0,0.0,67,50,1.0,28.1,36.4,14,9,20,3
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-15 04:00:00,30.0,Mist,6.1,1004.0,0.0,84,50,1.0,30.1,40.2,15,9,4,4
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-16 04:00:00,28.0,Mist,6.8,1005.0,0.0,94,50,1.0,190.3,199.0,16,9,4,5
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-17 04:00:00,26.7,Partly cloudy,13.7,1002.0,0.0,85,36,1.0,21.6,26.1,17,9,4,6
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-18 04:15:00,25.0,Mist,9.0,1003.0,0.0,94,50,1.0,27.8,32.5,18,9,4,0
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-19 04:00:00,28.0,Mist,11.2,1006.0,0.0,89,50,1.0,78.3,87.8,19,9,4,1
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-20 04:00:00,27.7,Patchy rain possible,3.6,1006.0,0.18,75,77,1.0,50.6,74.2,20,9,4,2
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-21 04:00:00,28.0,Mist,6.1,1007.0,0.0,84,50,1.0,27.6,35.5,21,9,4,3
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-22 04:00:00,28.0,Mist,6.1,1006.0,0.0,84,50,1.0,135.2,168.4,22,9,4,4
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-23 03:45:00,27.0,Mist,9.0,1006.0,0.0,100,50,1.0,140.1,152.8,23,9,3,5
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-24 03:45:00,25.0,Mist,4.0,1007.0,0.0,100,50,1.0,255.7,283.3,24,9,3,6
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-25 03:30:00,25.0,Mist,3.6,1007.0,0.0,94,25,1.0,86.3,127.9,25,9,3,0
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-26 03:45:00,27.0,Mist,3.6,1007.0,0.0,84,25,1.0,243.6,295.9,26,9,3,1
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-27 03:30:00,27.0,Mist,3.6,1008.0,0.0,84,0,1.0,367.1,420.8,27,9,3,2
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-28 03:30:00,26.0,Mist,6.8,1008.0,0.0,84,0,1.0,150.4,204.7,28,9,3,3
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-29 04:15:00,25.0,Mist,6.1,1007.0,0.0,83,0,1.0,296.0,394.7,29,9,4,4
Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-30 03:15:00,27.0,Mist,6.1,1007.0,0.0,74,0,1.0,417.8,482.4,30,9,3,5
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-08-29 10:45:00,33.1,Sunny,14.4,1005.0,0.0,47,6,8.0,27.1,104.8,29,8,10,1
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-08-30 08:45:00,29.7,Sunny,8.3,1006.0,0.0,60,8,7.0,89.0,163.9,30,8,8,2
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-08-31 05:15:00,26.3,Clear,6.8,1005.0,0.0,69,4,1.0,93.3,123.9,31,8,5,3
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-01 05:15:00,27.1,Clear,5.4,1004.0,0.0,69,14,1.0,85.2,141.9,1,9,5,4
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-02 05:15:00,27.2,Clear,8.6,1004.0,0.0,57,12,1.0,65.0,109.1,2,9,5,5
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-03 05:15:00,26.9,Clear,8.6,1002.0,0.0,56,11,1.0,36.1,56.9,3,9,5,6
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-04 05:15:00,26.7,Clear,7.9,1002.0,0.0,56,4,1.0,46.2,67.0,4,9,5,0
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-05 05:00:00,25.1,Clear,5.4,1003.0,0.0,65,0,1.0,114.3,146.4,5,9,5,1
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-06 05:00:00,26.8,Clear,6.5,1004.0,0.0,77,6,1.0,192.5,233.5,6,9,5,2
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-07 04:45:00,23.6,Clear,6.5,1004.0,0.0,73,8,1.0,158.9,177.2,7,9,4,3
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-08 04:30:00,26.6,Clear,8.3,1003.0,0.0,71,4,1.0,213.4,233.8,8,9,4,4
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-09 04:30:00,25.7,Clear,9.7,1004.0,0.0,77,9,1.0,162.9,192.8,9,9,4,5
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-10 04:30:00,24.1,Clear,5.8,1002.0,0.0,87,9,1.0,49.2,56.6,10,9,4,6
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-11 04:30:00,22.2,Mist,7.9,1002.0,0.0,96,40,1.0,33.6,46.2,11,9,4,0
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-12 04:30:00,24.7,Clear,5.8,1001.0,0.0,81,9,1.0,53.5,70.7,12,9,4,1
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-13 04:15:00,26.9,Clear,8.6,1001.0,0.0,77,11,1.0,56.9,66.8,13,9,4,2
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-14 20:00:00,30.9,Clear,10.4,1002.0,0.0,61,18,1.0,71.2,82.3,14,9,20,3
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-15 04:00:00,28.0,Clear,9.4,1003.0,0.0,74,18,1.0,181.1,220.2,15,9,4,4
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-16 04:00:00,26.0,Patchy rain possible,9.0,1004.0,2.3,88,82,1.0,105.3,114.6,16,9,4,5
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-17 04:00:00,26.6,Partly cloudy,12.6,1003.0,0.0,85,59,1.0,56.2,66.7,17,9,4,6
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-18 04:15:00,24.7,Partly cloudy,8.3,1002.0,0.0,94,27,1.0,22.8,27.7,18,9,4,0
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-19 04:00:00,24.6,Partly cloudy,9.7,1005.0,0.0,92,47,1.0,52.5,59.4,19,9,4,1
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-20 04:00:00,27.1,Patchy rain possible,9.0,1006.0,0.93,79,70,1.0,204.4,244.6,20,9,4,2
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-21 04:00:00,27.9,Patchy rain possible,6.1,1004.0,0.37,71,75,1.0,88.8,109.6,21,9,4,3
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-22 04:00:00,27.7,Clear,3.6,1004.0,0.0,73,11,1.0,112.0,125.1,22,9,4,4
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-23 03:45:00,26.2,Clear,9.4,1005.0,0.0,78,14,1.0,250.9,270.0,23,9,3,5
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-24 03:45:00,24.8,Patchy rain possible,3.6,1005.0,0.22,82,85,1.0,216.8,237.1,24,9,3,6
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-25 03:30:00,25.0,Partly cloudy,7.6,1004.0,0.0,72,40,1.0,110.7,130.9,25,9,3,0
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-26 03:45:00,24.7,Clear,3.6,1006.0,0.0,77,13,1.0,108.7,130.0,26,9,3,1
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-27 03:30:00,25.9,Clear,6.1,1006.0,0.0,60,5,1.0,137.5,163.1,27,9,3,2
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-28 03:30:00,23.6,Clear,5.8,1005.0,0.0,49,0,1.0,101.1,116.3,28,9,3,3
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-29 04:00:00,22.0,Clear,3.6,1006.0,0.0,56,0,1.0,122.5,174.2,29,9,4,4
Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-30 03:15:00,24.1,Clear,4.0,1005.0,0.0,52,3,1.0,261.2,339.7,30,9,3,5
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-08-29 10:45:00,30.0,Sunny,18.7,1007.0,0.0,60,22,8.0,27.4,35.5,29,8,10,1
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-08-30 08:45:00,27.4,Sunny,19.4,1008.0,0.0,70,10,7.0,21.7,28.6,30,8,8,2
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-08-31 05:15:00,25.5,Clear,10.8,1006.0,0.0,70,17,1.0,36.8,53.1,31,8,5,3
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-01 05:15:00,27.0,Partly cloudy,11.9,1006.0,0.0,66,41,1.0,25.0,40.3,1,9,5,4
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-02 05:15:00,26.6,Clear,9.4,1005.0,0.0,66,9,1.0,33.1,50.1,2,9,5,5
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-03 05:15:00,27.2,Clear,11.5,1004.0,0.0,63,13,1.0,22.5,38.2,3,9,5,6
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-04 05:00:00,25.6,Clear,11.5,1003.0,0.0,61,9,1.0,24.2,36.2,4,9,5,0
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-05 05:00:00,26.9,Clear,4.7,1001.0,0.0,64,13,1.0,84.9,105.3,5,9,5,1
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-06 04:45:00,24.9,Light rain shower,16.6,1002.0,0.6,92,74,1.0,33.8,34.1,6,9,4,2
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-07 04:30:00,23.9,Light rain shower,15.5,1003.0,0.9,96,72,1.0,14.9,15.2,7,9,4,3
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-08 04:30:00,24.9,Light rain shower,7.9,1001.0,0.6,90,56,1.0,21.0,21.2,8,9,4,4
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-09 04:15:00,24.1,Fog,11.2,1001.0,0.0,98,100,1.0,21.4,21.8,9,9,4,5
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-10 04:15:00,24.8,Light rain shower,7.2,999.0,1.0,96,68,1.0,31.5,32.1,10,9,4,6
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-11 04:15:00,24.4,Light rain shower,15.1,998.0,0.2,97,95,1.0,20.2,20.8,11,9,4,0
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-12 04:30:00,24.9,Mist,10.4,1000.0,0.0,95,59,1.0,28.2,29.6,12,9,4,1
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-13 04:15:00,24.1,Partly cloudy,10.4,1001.0,0.0,92,29,1.0,22.9,29.8,13,9,4,2
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-14 19:45:00,27.6,Partly cloudy,3.6,1002.0,0.0,83,27,1.0,23.1,27.6,14,9,19,3
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-15 04:00:00,25.5,Clear,10.4,1002.0,0.0,91,25,1.0,23.4,24.5,15,9,4,4
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-16 04:00:00,24.0,Mist,11.2,1001.0,0.0,96,32,1.0,13.7,14.1,16,9,4,5
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-17 04:00:00,23.3,Partly cloudy,11.9,1003.0,0.0,93,38,1.0,18.8,20.4,17,9,4,6
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-18 04:15:00,22.7,Partly cloudy,13.0,1003.0,0.0,90,39,1.0,4.0,5.4,18,9,4,0
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-19 04:00:00,24.5,Clear,7.9,1005.0,0.0,86,13,1.0,21.7,27.4,19,9,4,1
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-20 04:00:00,26.0,Partly cloudy,3.6,1006.0,0.0,80,45,1.0,13.8,15.8,20,9,4,2
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-21 04:00:00,26.2,Patchy rain possible,5.4,1005.0,1.53,84,72,1.0,18.2,20.2,21,9,4,3
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-22 04:00:00,25.1,Patchy rain possible,3.6,1005.0,0.24,87,71,1.0,47.0,48.9,22,9,4,4
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-23 03:45:00,25.3,Clear,4.0,1005.0,0.0,87,16,1.0,51.9,55.2,23,9,3,5
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-24 03:45:00,24.7,Clear,3.6,1005.0,0.0,87,11,1.0,34.4,35.6,24,9,3,6
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-25 03:30:00,24.9,Clear,7.6,1005.0,0.0,83,21,1.0,32.1,34.1,25,9,3,0
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-26 03:30:00,25.7,Clear,7.2,1005.0,0.0,80,20,1.0,45.9,51.2,26,9,3,1
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-27 03:30:00,27.3,Clear,6.8,1005.0,0.0,70,24,1.0,60.2,64.3,27,9,3,2
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-28 03:30:00,26.0,Clear,5.0,1005.0,0.0,71,19,1.0,113.8,120.2,28,9,3,3
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-29 04:00:00,26.1,Clear,4.7,1005.0,0.0,66,16,1.0,141.1,171.4,29,9,4,4
Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-30 03:15:00,26.5,Clear,4.0,1005.0,0.0,45,10,1.0,80.3,101.5,30,9,3,5
Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-08-29 10:45:00,28.0,Overcast,13.3,1009.0,0.0,64,89,6.0,14.0,17.1,29,8,10,1
Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-08-30 09:00:00,27.9,Partly cloudy,15.5,1010.0,0.0,64,29,7.0,13.2,18.9,30,8,9,2
Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-08-31 05:30:00,23.7,Clear,6.8,1009.0,0.0,76,20,1.0,10.6,14.9,31,8,5,3
Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-09-01 05:15:00,24.4,Clear,4.0,1008.0,0.0,73,11,1.0,15.9,22.7,1,9,5,4
Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-09-02 05:15:00,26.3,Overcast,8.6,1007.0,0.0,70,94,1.0,35.5,42.0,2,9,5,5
